CASEID,v728,v729,v730,v731,v732,v733,v734,v735,v736,v737,v738,v739,v740,v872,v873,v874,v875,v876,v877,v878,v879,v880,v881,v882,v883,v884,v885,v886,v887,v888,v889,v890,v891,v892,v893,v894,v895,v896,v897,v898,v899,v900,v901,v902,v903,v904
1533,5,0,0,3,1,8,0,8,0,5,0,3,0,1,5,7,2,1,1,0,2,0,1,7,0,12," ",0,0,0,0,0,0,0,0,1,0," "," "," ",0,0,0,5,1,292
1534,5,0,0,3,4,8,0,8,0,8,0,8,0,1,5,2,5,2,1,0,4,0,1,7,0, 9," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,230
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,995
1536,1,1,0,1,3,5,0,3,0,1,1,1,1,1,5,1,2,1,1,0,1,1,1,7,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1537,1,1,0,1,3,5,0,3,0,3,1,5,1,1,3,5,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1538,3,0,1,5,2,1,1,1,1,5,0,3,0,5,0,5,5,8,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1539,1,1,0,1,5,1,1,1,1,1,1,1,1,1,3,2,5,1,5,1,0,0,5,0,7, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,1,5,270
1540,8,0,0,8,4,1,1,1,1,5,0,3,0,1,3,1,4,2,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1541,1,1,0,1,4,1,1,1,1,5,0,3,0,1,1,5,5,2,5,1,0,0,5,0,3, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,3,1,0,500
1542,5,0,0,3,5,1,1,1,1,5,0,3,0,1,5,1,2,1,1,0,1,2,1,7,0,16," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,250
1543,1,1,0,1,4,5,0,3,0,8,0,8,0,5,0,4,5,7,1,0,4,0,1,7,0, 3," ",0,0,8,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,229
1544,1,1,0,1,5,8,0,8,0,8,0,8,0,1,5,1,4,1,1,0,1,1,1,7,0,23," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,301
1545,1,1,0,1,5,5,0,3,0,5,0,3,0,1,3,1,5,2,1,0,4,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,400
1546,5,0,0,3,3,5,0,3,0,5,0,3,0,1,3,3,4,2,1,0,4,0,1,1,0, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,1,5,270
1547,5,0,0,3,4,5,0,3,0,5,0,3,0,1,5,1,5,2,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1548,1,1,0,1,4,1,1,1,3,5,0,3,0,1,5,1,3,1,1,0,3,0,1,7,0,22," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1, 20
1549,8,0,0,8,4,1,1,1,1,1,5,2,3,1,1,3,2,1,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1550,5,0,0,3,4,1,5,2,3,5,0,3,0,1,5,1,4,1,1,0,2,0,1,7,0,22," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1, 20
1551,5,0,0,3,1,8,0,8,0,8,0,8,0,1,1,3,4,2,1,0,3,0,1,7,0,24," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,304
1552,5,0,0,3,3,5,0,3,0,5,0,3,0,1,5,1,4,2,5,1,0,0,5,0,2, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,400
1553,1,1,0,1,5,1,1,1,3,3,5,4,1,1,5,2,3,8,1,0,3,0,1,7,0, 4," ",0,0,0,2,0,0,0,0,0,0," "," "," ",0,0,0,1,8,231
1554,1,1,0,1,5,8,0,8,0,1,1,1,5,1,5,1,4,1,5,1,0,0,5,0,7,10," ",0,0,0,0,0,0,0,2,0,0," "," "," ",0,0,0,5,1, 20
1555,1,1,0,1,4,8,0,8,0,5,0,3,0,1,5,1,1,2,1,0,1,2,1,1,0, 3," ",0,0,1,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,220
1556,1,1,0,1,5,1,1,1,3,8,0,8,0,1,5,2,3,3,1,0,2,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1557,5,0,0,3,2,5,0,3,0,5,0,3,0,1,1,2,4,2,1,0,4,0,1,1,0, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,5,5,270
1558,1,1,0,1,3,1,1,1,1,3,1,5,1,1,5,1,3,1,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1559,1,1,0,1,2,8,0,8,0,8,0,8,0,1,5,1,2,2,1,0,1,2,1,7,0,24," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,304
1560,5,0,0,3,1,1,5,2,3,5,0,3,0,1,5,1,2,2,1,0,1,2,1,1,0, 6," ",0,0,0,0,7,0,0,0,0,0," "," "," ",0,0,0,1,1,275
1561,5,0,0,3,4,1,1,1,3,3,1,5,1,1,1,3,4,2,1,0,2,0,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,2,0,1,0,502
1562,8,0,0,8,3,1,1,1,1,5,0,3,0,5,0,5,5,3,5,1,0,0,5,0,1, 2," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,110
1563,1,1,0,1,5,1,1,1,3,1,1,1,3,1,5,1,2,1,1,0,3,0,1,1,0,18," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,199
1564,1,1,0,1,2,1,1,1,3,5,0,3,0,1,1,3,5,2,1,0,4,0,1,7,0,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,1,1, 30
1565,1,1,0,1,4,8,0,8,0,8,0,8,0,1,5,4,4,7,1,0,4,0,1,1,0,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,5,9,400
1566,5,0,0,3,3,8,0,8,0,1,1,1,5,1,5,1,4,2,1,0,2,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,400
1567,5,0,0,3,4,1,1,1,1,5,0,3,0,1,1,2,5,1,5,1,0,0,5,0,1, 1," ",4,2,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,148
1568,1,5,0,2,2,1,5,2,1,3,1,5,1,5,0,5,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1569,5,0,0,3,4,1,5,2,5,5,0,3,0,1,5,1,5,2,1,0,4,0,1,7,0, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,5,5,270
1570,1,1,0,1,4,1,5,2,3,5,0,3,0,5,0,4,5,2,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1571,5,0,0,3,5,1,1,1,3,5,0,3,0,5,0,7,5,3,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1572,5,0,0,3,4,1,1,1,3,5,0,3,0,1,1,3,4,1,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,400
1573,1,5,0,2,5,1,1,1,1,5,0,3,0,1,1,1,3,2,1,0,3,0,1,1,0, 3," ",0,0,1,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,220
1574,1,1,0,1,5,1,1,1,1,5,0,3,0,1,3,1,4,3,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1575,1,1,0,1,3,8,0,8,0,8,0,8,0,1,1,2,4,1,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,400
1576,1,1,0,1,4,1,1,1,1,1,1,1,1,1,5,1,3,1,1,0,3,0,1,7,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1577,1,1,0,1,4,1,1,1,5,5,0,3,0,1,5,2,3,1,1,0,1,1,1,7,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1578,1,1,0,1,3,8,0,8,0,1,5,2,3,1,3,2,4,2,1,0,4,0,1,7,0,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,1,1,162
1579,1,1,0,1,5,5,0,3,0,5,0,3,0,5,0,4,5,3,5,1,0,0,5,0,1, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,5,5,270
1580,5,0,0,3,3,8,0,8,0,8,0,8,0,1,5,1,7,1,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1581,5,0,0,3,3,8,0,8,0,8,0,8,0,1,5,1,4,1,1,0,3,0,1,7,0, 1," ",4,2,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,148
1582,1,1,0,1,5,1,1,1,1,5,0,3,0,1,1,4,5,2,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1583,1,1,0,1,5,8,0,8,0,8,0,8,0,1,1,4,5,2,5,1,0,0,5,0,1, 6," ",0,0,0,0,7,0,0,0,0,0," "," "," ",0,0,0,1,5,279
1584,1,1,0,1,5,1,1,1,1,1,5,2,3,1,3,2,7,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1585,1,1,0,1,3,5,0,3,0,1,5,2,3,1,3,1,3,2,1,0,1,1,1,1,0,22," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5, 20
1586,1,1,0,1,4,1,5,2,1,3,1,5,1,1,1,3,4,2,1,0,3,0,1,7,0,26," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,303
1587,1,5,0,2,3,1,5,2,3,3,5,4,3,5,0,3,5,3,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1588,5,0,0,3,4,8,0,8,0,5,0,3,0,1,1,3,4,2,1,0,4,0,1,7,0, 4," ",0,0,0,7,0,0,0,0,0,0," "," "," ",0,0,0,5,5,249
1589,1,1,0,1,4,1,1,1,1,3,5,4,1,1,1,3,5,2,1,0,3,0,1,7,0, 3," ",0,0,1,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,220
1590,5,0,0,3,2,8,0,8,0,8,0,8,0,1,3,2,4,2,1,0,4,0,1,7,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1591,1,1,0,1,4,1,1,1,3,3,1,5,3,5,0,4,4,3,5,1,0,0,5,0,2, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,400
1592,1,1,0,1,4,8,0,8,0,8,0,8,0,1,3,2,4,2,1,0,1,1,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,3,0,1,0,503
1593,1,1,0,1,4,1,5,2,3,1,5,2,3,1,5,3,3,1,1,0,1,2,1,1,0, 1," ",7,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,149
1594,1,1,0,1,4,5,0,3,0,5,0,3,0,5,0,2,5,7,5,1,0,0,5,0,7,25," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,301
1595,1,5,0,2,3,1,5,2,3,3,5,4,5,5,0,3,5,1,5,1,0,0,5,0,1, 4," ",0,0,0,1,0,0,0,0,0,0," "," "," ",0,0,0,1,5,230
1596,1,5,0,2,3,8,0,8,0,8,0,8,0,1,5,1,3,1,1,0,1,1,1,7,0,25," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,301
1597,1,1,0,1,3,5,0,3,0,1,5,2,5,1,1,2,4,2,1,0,3,0,1,1,0,10," ",0,0,0,0,0,0,0,7,0,0," "," "," ",0,0,0,1,1, 20
1598,1,1,0,1,4,8,0,8,0,8,0,8,0,1,5,2,4,1,1,0,3,0,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,1,0,1,0,501
1599,1,5,0,2,3,1,5,2,3,5,0,3,0,5,0,5,5,2,5,1,0,0,5,0,1,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,5,5,184
1600,1,1,0,1,5,1,5,2,5,5,0,3,0,1,1,3,5,1,5,1,0,0,5,0,1, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,1,5,270
1601,8,0,0,8,1,8,0,8,0,3,5,4,5,5,0,1,5,1,5,1,0,0,5,0,7, 1," ",8,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,149
1602,5,0,0,3,3,1,1,1,1,3,1,5,1,1,1,3,5,2,1,0,4,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,400
1603,1,1,0,1,5,1,1,1,1,3,1,5,1,5,0,5,5,3,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1604,5,0,0,3,3,5,0,3,0,5,0,3,0,5,0,4,5,3,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1605,5,0,0,3,2,1,1,1,1,5,0,3,0,1,5,1,2,1,1,0,2,0,1,1,0,20," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,165
1606,1,1,0,1,4,3,1,5,3,5,0,3,0,1,5,2,1,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1607,5,0,0,3,4,8,0,8,0,8,0,8,0,5,0,4,5,2,5,1,0,0,5,0,1, 6," ",0,0,0,0,7,0,0,0,0,0," "," "," ",0,0,0,5,5,275
1608,5,0,0,3,2,8,0,8,0,8,0,8,0,1,5,1,4,2,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1609,5,0,0,3,3,1,1,1,3,5,0,3,0,5,0,4,4,1,1,0,3,0,1,7,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1610,1,1,0,1,5,8,0,8,0,8,0,8,0,1,5,3,4,2,1,0,3,0,1,7,0, 4," ",0,0,0,1,0,0,0,0,0,0," "," "," ",0,0,0,1,1,230
1611,5,0,0,3,3,1,5,2,3,5,0,3,0,5,0,5,5,8,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1612,5,0,0,3,5,1,5,2,5,1,5,2,5,1,5,1,4,1,1,0,1,2,1,7,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1613,1,1,0,1,4,1,5,2,3,5,0,3,0,1,1,1,4,3,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1614,1,1,0,1,4,5,0,3,0,5,0,3,0,1,1,2,5,2,1,0,3,0,1,1,0, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,1,5,270
1615,1,5,0,2,5,5,0,3,0,1,5,2,5,5,0,4,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1616,1,1,0,1,4,1,1,1,3,3,1,5,3,5,0,7,5,2,1,0,4,0,1,1,0, 4," ",0,0,0,1,0,0,0,0,0,0," "," "," ",0,0,0,5,5,230
1617,1,5,0,2,3,5,0,3,0,3,5,4,3,5,0,3,5,2,1,0,4,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1618,1,1,0,1,4,1,1,1,3,8,0,8,0,1,5,3,5,2,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,400
1619,1,1,0,1,5,8,0,8,0,8,0,8,0,1,1,3,5,2,1,0,4,0,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,2,0,5,0,502
1620,1,5,0,2,3,1,5,2,3,5,0,3,0,1,5,2,4,2,1,0,3,0,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,1,0,1,0,501
1621,1,1,0,1,5,1,5,2,3,3,5,4,3,1,1,5,5,2,5,1,0,0,5,0,3, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,2,5,0,500
1622,1,1,0,1,5,1,1,1,3,1,5,2,5,1,1,4,5,3,1,0,4,0,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,2,0,1,0,502
1623,1,5,0,2,3,1,5,2,3,5,0,3,0,5,0,4,4,3,1,0,4,0,1,3,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,1,0,5,0,501
1624,1,1,0,1,4,1,1,1,3,5,0,3,0,5,0,5,5,3,1,0,4,0,1,7,0, 3," ",0,0,8,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,229
1625,5,0,0,3,3,1,5,2,3,8,0,8,0,5,0,5,5,2,5,1,0,0,5,0,1,17," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,150
1626,1,1,0,1,5,1,5,2,3,5,0,3,0,1,3,3,4,2,1,0,2,0,1,1,0, 4," ",0,0,0,1,0,0,0,0,0,0," "," "," ",0,0,0,1,1,230
1627,1,1,0,1,5,1,1,1,3,3,5,4,5,1,1,5,4,1,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1628,1,1,0,1,1,5,0,3,0,5,0,3,0,1,5,1,3,1,1,0,3,0,1,1,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1629,5,0,0,3,1,5,0,3,0,5,0,3,0,5,0,5,5,2,5,1,0,0,5,0,1, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,135
1630,1,1,0,1,4,8,0,8,0,8,0,8,0,1,1,3,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1631,5,0,0,3,4,1,5,2,5,5,0,3,0,1,5,2,4,1,1,0,4,0,1,7,0, 3," ",0,0,7,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,220
1632,1,1,0,1,4,5,0,3,0,5,0,3,0,1,3,1,4,2,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1633,1,1,0,1,2,1,1,1,3,3,1,5,3,1,5,1,1,2,1,0,3,0,1,1,0,19," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,269
1634,5,0,0,3,3,1,1,1,1,8,0,8,0,1,3,4,4,2,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1635,5,0,0,3,3,1,5,2,3,3,5,4,3,1,1,9,9,9,9,0,0,0,9,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,995
1636,5,0,0,3,5,1,1,1,1,5,0,3,0,1,5,3,7,7,5,1,0,0,5,0,1, 3," ",0,0,2,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,221
1637,1,1,0,1,5,1,1,1,3,1,5,2,5,1,5,2,4,1,1,0,3,0,1,7,0, 1," ",7,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,182
1638,5,0,0,3,5,1,5,2,1,5,0,3,0,1,1,2,4,9,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1639,1,5,0,2,4,8,0,8,0,8,0,8,0,1,5,1,2,1,1,0,1,2,1,7,0,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,1,1,301
1640,1,1,0,1,4,5,0,3,0,5,0,3,0,1,5,1,1,1,1,0,3,0,1,7,0,10," ",0,0,0,0,0,0,0,1,0,0," "," "," ",0,0,0,1,1,290
1641,5,0,0,3,3,5,0,3,0,5,0,3,0,5,0,5,5,3,5,1,0,0,5,0,2, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,400
1642,1,1,0,1,5,8,0,8,0,8,0,8,0,1,3,2,4,1,1,0,2,0,1,1,0,19," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,1,269
1643,5,0,0,3,5,1,5,2,3,1,1,1,3,1,5,1,4,2,1,0,2,0,1,7,0, 1," ",4,2,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,148
1644,1,5,0,2,3,1,1,1,1,3,5,4,3,1,1,4,5,2,5,1,0,0,5,0,7,10," ",0,0,0,0,0,0,0,2,0,0," "," "," ",0,0,0,5,5, 20
1645,5,0,0,3,5,1,1,1,3,5,0,3,0,1,5,2,3,1,1,0,1,1,1,1,0,22," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,1, 20
1646,8,0,0,8,3,8,0,8,0,8,0,8,0,1,5,2,8,2,1,0,1,1,1,1,0, 4," ",0,0,0,1,0,0,0,0,0,0," "," "," ",0,0,0,1,8,230
1647,3,0,5,4,4,1,1,1,1,5,0,3,0,1,5,1,2,1,1,0,1,1,1,1,0, 9," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,230
1648,1,1,0,1,3,1,1,1,3,5,0,3,0,1,5,7,5,3,1,0,2,0,1,7,0,26," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,303
1649,1,5,0,2,4,8,0,8,0,8,0,8,0,1,1,2,4,2,1,0,4,0,1,1,0,22," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,1, 20
1650,1,1,0,1,3,1,1,1,1,3,1,5,1,1,3,3,5,2,1,0,3,0,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1651,1,1,0,1,4,5,0,3,0,8,0,8,0,1,3,3,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1652,5,0,0,3,3,8,0,8,0,5,0,3,0,1,3,2,4,1,5,1,0,0,5,0,1, 4," ",0,0,0,7,0,0,0,0,0,0," "," "," ",0,0,0,1,5,249
1653,5,0,0,3,3,8,0,8,0,8,0,8,0,5,0,4,4,2,5,1,0,0,5,0,2, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,400
1654,1,1,0,1,4,1,5,2,3,5,0,3,0,1,5,1,1,1,1,0,1,2,1,1,0,19," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,269
1655,1,1,0,1,4,1,5,2,3,5,0,3,0,1,3,1,3,2,1,0,1,2,1,1,0, 1," ",7,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,149
1656,5,0,0,3,4,8,0,8,0,8,0,8,0,1,5,1,4,2,5,1,0,0,5,0,1, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,135
1657,1,1,0,1,5,8,0,8,0,8,0,8,0,1,5,1,4,2,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,400
1658,1,1,0,1,4,5,0,3,0,1,5,2,5,1,5,1,4,1,5,1,0,0,5,0,1, 1," ",7,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,149
1659,1,1,0,1,5,1,1,1,3,1,1,1,3,1,5,1,2,1,1,0,1,1,1,1,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1660,1,5,0,2,3,1,5,2,1,5,0,3,0,1,1,7,5,3,1,0,3,0,1,7,0,26," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,303
1662,5,0,0,3,3,1,5,2,5,1,5,2,5,1,3,2,3,1,5,1,0,0,5,0,7, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,1,135
1663,1,1,0,1,4,1,5,2,5,1,5,2,5,1,1,4,4,2,1,0,4,0,1,7,0, 1," ",4,2,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,148
1664,5,0,0,3,2,1,1,1,3,5,0,3,0,5,0,3,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1665,1,1,0,1,4,1,1,1,3,3,1,5,3,5,0,4,4,2,5,1,0,0,5,0,2, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,400
1666,1,1,0,1,4,1,1,1,3,5,0,3,0,1,1,1,7,7,1,0,4,0,1,1,0,22," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5, 20
1667,1,1,0,1,2,1,5,2,5,5,0,3,0,5,0,5,5,3,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1668,1,1,0,1,4,1,1,1,1,1,1,1,1,1,5,1,2,1,1,0,1,1,1,7,0, 2," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,5,110
1669,1,1,0,1,5,5,0,3,0,5,0,3,0,1,3,2,4,3,5,1,0,0,5,0,7,23," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,5,5,301
1670,1,1,0,1,4,1,1,1,1,5,0,3,0,1,5,2,4,2,1,0,1,1,1,2,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,400
1671,1,1,0,1,4,8,0,8,0,8,0,8,0,1,3,2,4,2,1,0,2,0,1,1,0, 6," ",0,0,0,0,1,0,0,0,0,0," "," "," ",0,0,0,1,1,270
1672,1,1,0,1,4,5,0,3,0,5,0,3,0,5,0,3,4,1,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1673,1,5,0,2,4,1,1,1,3,1,5,2,3,5,0,5,5,2,5,5,0,0,5,0,0, 0," ",0,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,0,0,  0
1674,1,1,0,1,4,5,0,3,0,5,0,3,0,1,3,2,4,1,1,0,1,2,1,1,0, 1," ",1,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,135
1675,1,1,0,1,4,1,5,2,3,3,5,4,3,1,5,1,1,2,1,0,1,2,1,1,0,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,1,1,304
1676,3,0,1,5,1,5,0,3,0,5,0,3,0,1,5,2,4,2,1,0,3,0,1,7,0,90," ",0,0,0,0,0,0,0,0,0,0," "," "," ",1,0,0,5,1, 40
1677,1,1,0,1,3,5,0,3,0,5,0,3,0,1,5,2,3,2,1,0,2,0,1,1,0, 1," ",7,0,0,0,0,0,0,0,0,0," "," "," ",0,0,0,1,1,124
